casualties,latitude,longitude,state
0,-34.89355574,138.6033999,SA
0,-34.88544111,138.6183602,SA
0,-34.98316242,138.5741653,SA
0,-34.98316242,138.5741653,SA
0,-34.98316242,138.5741653,SA
0,-34.98316242,138.5741653,SA
0,-34.98316242,138.5741653,SA
0,-34.98316242,138.5741653,SA
0,-34.98316242,138.5741653,SA
0,-34.98316242,138.5741653,SA
0,-34.98316242,138.5741653,SA
0,-34.65670647,138.7099607,SA
0,-35.07246857,138.8573863,SA
0,-35.07246857,138.8573863,SA
0,-34.99716179,138.5214733,SA
0,-34.99716179,138.5214733,SA
0,-34.94964561,138.6253093,SA
0,-34.76355215,138.6403347,SA
0,-34.76355215,138.6403347,SA
0,-34.76355215,138.6403347,SA
1,-34.74885572,138.6667831,SA
1,-34.76573959,138.6470687,SA
1,-35.01123051,138.576103,SA
1,-35.01123051,138.576103,SA
1,-35.01123051,138.576103,SA
1,-35.01123051,138.576103,SA
1,-34.91089014,138.5646405,SA
1,-34.91089014,138.5646405,SA
1,-34.77915262,138.6262675,SA
1,-34.85287158,138.665138,SA
1,-34.9211313,138.6366096,SA
1,-34.9211313,138.6366096,SA
1,-35.16616501,138.5082958,SA
1,-34.94046567,138.6175966,SA
1,-34.69277651,138.5678954,SA
1,-34.83462908,138.6265482,SA
1,-34.83462908,138.6265482,SA
1,-34.87444365,138.5840991,SA
1,-34.87444365,138.5840991,SA
1,-34.91822763,138.6148379,SA
1,-34.91822763,138.6148379,SA
1,-35.01662852,138.5698517,SA
1,-34.92070261,138.6719245,SA
1,-34.78180413,138.6082099,SA
1,-34.78180413,138.6082099,SA
1,-34.8668768,138.5291116,SA
1,-35.01735884,138.5146199,SA
1,-34.93043301,138.5940151,SA
1,-34.93043301,138.5940151,SA
1,-34.93043301,138.5940151,SA
1,-34.8735838,138.6688765,SA
1,-35.50192698,138.7829134,SA
1,-34.92546557,138.6057665,SA
1,-34.92180681,138.6231946,SA
1,-34.92180681,138.6231946,SA
1,-34.92180681,138.6231946,SA
1,-34.92180681,138.6231946,SA
1,-34.92180681,138.6231946,SA
1,-34.92180681,138.6231946,SA
1,-34.92180681,138.6231946,SA
1,-35.02487704,138.6236038,SA
1,-34.93926535,138.6424359,SA
1,-34.93926535,138.6424359,SA
1,-34.93926535,138.6424359,SA
1,-34.92150797,138.6015768,SA
1,-34.92117653,138.6078027,SA
1,-34.93261296,138.5412359,SA
1,-34.93566005,138.6003628,SA
1,-35.04096577,138.6258552,SA
1,-34.81055796,138.597333,SA
1,-34.87643909,138.6713067,SA
1,-34.87643909,138.6713067,SA
1,-34.87643909,138.6713067,SA
1,-34.87643909,138.6713067,SA
1,-34.94630735,138.6250583,SA
1,-34.94630735,138.6250583,SA
1,-34.87542404,138.4841007,SA
1,-34.89355574,138.6033999,SA
1,-34.89355574,138.6033999,SA
1,-34.89355574,138.6033999,SA
1,-34.98316242,138.5741653,SA
1,-34.98316242,138.5741653,SA
1,-34.65670647,138.7099607,SA
1,-34.65670647,138.7099607,SA
1,-34.99716179,138.5214733,SA
2,-34.74885572,138.6667831,SA
2,-34.90764673,138.6011917,SA
2,-34.83462908,138.6265482,SA
2,-34.97623988,138.5199056,SA
2,-34.87444365,138.5840991,SA
2,-34.8721954,138.5435327,SA
2,-34.8721954,138.5435327,SA
2,-34.8735838,138.6688765,SA
2,-34.93926535,138.6424359,SA
2,-34.93926535,138.6424359,SA
2,-34.93261296,138.5412359,SA
2,-34.87643909,138.6713067,SA
2,-34.89355574,138.6033999,SA
2,-34.65670647,138.7099607,SA
1,-34.87444365,138.5840991,SA
1,-34.93043301,138.5940151,SA
1,-34.85144811,138.5289447,SA
1,-34.93926535,138.6424359,SA
4,-34.98316242,138.5741653,SA
3,-35.01123051,138.576103,SA
1,-34.76355215,138.6403347,SA
0,-34.76355215,138.6403347,SA
0,-34.76355215,138.6403347,SA
0,-34.76355215,138.6403347,SA
0,-34.84056908,138.4925965,SA
1,-34.84056908,138.4925965,SA
1,-34.91571657,138.6226458,SA
1,-34.91571657,138.6226458,SA
1,-34.91571657,138.6226458,SA
1,-34.91571657,138.6226458,SA
1,-34.91571657,138.6226458,SA
0,-34.91571657,138.6226458,SA
1,-34.91571657,138.6226458,SA
0,-34.91571657,138.6226458,SA
0,-34.92129998,138.6054617,SA
0,-34.92129998,138.6054617,SA
0,-34.92129998,138.6054617,SA
0,-34.91349096,138.5021758,SA
0,-34.88840339,138.5701406,SA
1,-34.88840339,138.5701406,SA
0,-34.88840339,138.5701406,SA
1,-34.88840339,138.5701406,SA
0,-34.88840339,138.5701406,SA
0,-34.88840339,138.5701406,SA
1,-34.88840339,138.5701406,SA
1,-34.88840339,138.5701406,SA
1,-34.88840339,138.5701406,SA
1,-34.88840339,138.5701406,SA
0,-34.88840339,138.5701406,SA
1,-34.88840339,138.5701406,SA
0,-34.88840339,138.5701406,SA
0,-34.88840339,138.5701406,SA
0,-34.88840339,138.5701406,SA
0,-34.88840339,138.5701406,SA
0,-34.88840339,138.5701406,SA
0,-34.88840339,138.5701406,SA
1,-34.88840339,138.5701406,SA
0,-34.88840339,138.5701406,SA
0,-34.69099766,138.6885833,SA
0,-34.81862871,138.6630991,SA
1,-35.01180887,138.5405142,SA
0,-35.01180887,138.5405142,SA
0,-35.01180887,138.5405142,SA
0,-35.01180887,138.5405142,SA
0,-35.01180887,138.5405142,SA
1,-34.91851191,138.6273579,SA
0,-34.91851191,138.6273579,SA
0,-34.91851191,138.6273579,SA
0,-34.67743957,138.6922279,SA
0,-34.92600746,138.6592267,SA
0,-34.92600746,138.6592267,SA
0,-34.92600746,138.6592267,SA
0,-34.92600746,138.6592267,SA
1,-34.92600746,138.6592267,SA
1,-34.92600746,138.6592267,SA
0,-34.92600746,138.6592267,SA
0,-34.92600746,138.6592267,SA
0,-34.92600746,138.6592267,SA
0,-34.92600746,138.6592267,SA
0,-34.92600746,138.6592267,SA
0,-34.92600746,138.6592267,SA
0,-34.92600746,138.6592267,SA
0,-34.92600746,138.6592267,SA
0,-34.18379088,139.9840672,SA
1,-34.91082289,138.6011796,SA
0,-35.02839826,138.5558431,SA
2,-35.02839826,138.5558431,SA
0,-35.02839826,138.5558431,SA
1,-35.02839826,138.5558431,SA
1,-35.02839826,138.5558431,SA
0,-35.02839826,138.5558431,SA
1,-35.02839826,138.5558431,SA
0,-35.02839826,138.5558431,SA
1,-34.76331114,138.5928093,SA
0,-34.76331114,138.5928093,SA
0,-34.76331114,138.5928093,SA
0,-34.76331114,138.5928093,SA
2,-34.76331114,138.5928093,SA
0,-34.76331114,138.5928093,SA
0,-34.76331114,138.5928093,SA
0,-34.76331114,138.5928093,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
1,-34.76622245,138.669663,SA
1,-34.76622245,138.669663,SA
1,-34.76622245,138.669663,SA
1,-34.76622245,138.669663,SA
1,-34.76622245,138.669663,SA
1,-34.76622245,138.669663,SA
1,-34.76622245,138.669663,SA
1,-34.76622245,138.669663,SA
1,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
1,-34.76622245,138.669663,SA
1,-34.76622245,138.669663,SA
1,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
