casualties,latitude,longitude,state
0,-39.51383884,176.8746233,NZ
0,-39.51383884,176.8746233,NZ
0,-39.51383884,176.8746233,NZ
0,-39.61359405,176.7967637,NZ
0,-39.61359405,176.7967637,NZ
1,-41.31054247,174.7769177,NZ
1,-41.31054247,174.7769177,NZ
0,-41.31054247,174.7769177,NZ
0,-41.16184007,174.827625,NZ
0,-41.27546333,174.7778283,NZ
0,-39.63415186,176.834954,NZ
0,-38.66270952,178.0209034,NZ
1,-40.62411437,175.2856918,NZ
0,-39.92320713,175.0449931,NZ
2,-40.91550397,175.0072953,NZ
1,-40.91550397,175.0072953,NZ
1,-40.91550397,175.0072953,NZ
0,-40.91550397,175.0072953,NZ
0,-40.91550397,175.0072953,NZ
0,-40.91550397,175.0072953,NZ
0,-40.91550397,175.0072953,NZ
0,-40.91550397,175.0072953,NZ
0,-40.91550397,175.0072953,NZ
0,-40.91550397,175.0072953,NZ
0,-40.91550397,175.0072953,NZ
0,-40.91550397,175.0072953,NZ
1,-40.91162086,175.0161186,NZ
0,-39.51110118,176.8770407,NZ
0,-39.51110118,176.8770407,NZ
0,-39.51110118,176.8770407,NZ
0,-38.5771904,178.1827626,NZ
2,-38.47654143,177.8322017,NZ
0,-39.05394582,174.0945131,NZ
0,-39.05394582,174.0945131,NZ
0,-39.05394582,174.0945131,NZ
0,-39.05394582,174.0945131,NZ
0,-39.05394582,174.0945131,NZ
0,-39.1545671,174.1956809,NZ
1,-36.72314978,174.7231181,NZ
0,-36.78550667,174.7563502,NZ
0,-36.78550667,174.7563502,NZ
0,-36.78550667,174.7563502,NZ
0,-36.78550667,174.7563502,NZ
0,-36.78550667,174.7563502,NZ
0,-36.78550667,174.7563502,NZ
0,-36.78550667,174.7563502,NZ
1,-37.89158653,175.4683974,NZ
0,-37.89158653,175.4683974,NZ
0,-37.89158653,175.4683974,NZ
0,-37.89158653,175.4683974,NZ
0,-37.89158653,175.4683974,NZ
0,-37.89158653,175.4683974,NZ
0,-36.93628888,174.8352578,NZ
